TOTAL,Código de unidad,Código de entidad,Código de sector,Unidad,Sector,Entidad,Cuenta,Cuenta_n,Subcuenta,Subcuenta_n,Objeto,Objeto_n,Ordinal,Ordinal_n,Tipo de gasto
426756812387.0,270102,2701,27,RAMA JUDICIAL - CONSEJO SUPERIOR DE LA JUDICATURA,Rama judicial,Rama judicial,,,,,,,,,Inversión
116506603678.0,270103,2701,27,RAMA JUDICIAL - CORTE SUPREMA DE JUSTICIA,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,01,,,Funcionamiento
62984926638.0,270103,2701,27,RAMA JUDICIAL - CORTE SUPREMA DE JUSTICIA,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
105416226639.0,270103,2701,27,RAMA JUDICIAL - CORTE SUPREMA DE JUSTICIA,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
47331261404.0,270103,2701,27,RAMA JUDICIAL - CORTE SUPREMA DE JUSTICIA,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,04,,,Funcionamiento
6017637869.0,270103,2701,27,RAMA JUDICIAL - CORTE SUPREMA DE JUSTICIA,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,SALARIO,01,,,Funcionamiento
3024864384.0,270103,2701,27,RAMA JUDICIAL - CORTE SUPREMA DE JUSTICIA,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
3426594899.0,270103,2701,27,RAMA JUDICIAL - CORTE SUPREMA DE JUSTICIA,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
31436668383.0,270103,2701,27,RAMA JUDICIAL - CORTE SUPREMA DE JUSTICIA,Rama judicial,Rama judicial,ADQUISICIÓN DE BIENES  Y SERVICIOS,02,,,,,,,Funcionamiento
200000000.0,270103,2701,27,RAMA JUDICIAL - CORTE SUPREMA DE JUSTICIA,Rama judicial,Rama judicial,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,03,A ÓRGANOS DEL PGN,01,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,999,Funcionamiento
921127661.0,270103,2701,27,RAMA JUDICIAL - CORTE SUPREMA DE JUSTICIA,Rama judicial,Rama judicial,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),012,Funcionamiento
93348778.0,270103,2701,27,RAMA JUDICIAL - CORTE SUPREMA DE JUSTICIA,Rama judicial,Rama judicial,DISMINUCIÓN DE PASIVOS,07,CESANTÍAS,01,,,,,Funcionamiento
119437779904.0,270104,2701,27,RAMA JUDICIAL - CONSEJO DE ESTADO,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,01,,,Funcionamiento
61715900199.0,270104,2701,27,RAMA JUDICIAL - CONSEJO DE ESTADO,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
92042694826.0,270104,2701,27,RAMA JUDICIAL - CONSEJO DE ESTADO,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
13560285031.0,270104,2701,27,RAMA JUDICIAL - CONSEJO DE ESTADO,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,04,,,Funcionamiento
182462259.0,270104,2701,27,RAMA JUDICIAL - CONSEJO DE ESTADO,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,SALARIO,01,,,Funcionamiento
291044094.0,270104,2701,27,RAMA JUDICIAL - CONSEJO DE ESTADO,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
802610060.0,270104,2701,27,RAMA JUDICIAL - CONSEJO DE ESTADO,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
792535457.0,270104,2701,27,RAMA JUDICIAL - CONSEJO DE ESTADO,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,04,,,Funcionamiento
18802779550.0,270104,2701,27,RAMA JUDICIAL - CONSEJO DE ESTADO,Rama judicial,Rama judicial,ADQUISICIÓN DE BIENES  Y SERVICIOS,02,,,,,,,Funcionamiento
14552205.0,270104,2701,27,RAMA JUDICIAL - CONSEJO DE ESTADO,Rama judicial,Rama judicial,TRANSFERENCIAS CORRIENTES,03,A GOBIERNOS Y ORGANIZACIONES INTERNACIONALES,02,A ORGANIZACIONES INTERNACIONALES ,02,,,Funcionamiento
596000000.0,270104,2701,27,RAMA JUDICIAL - CONSEJO DE ESTADO,Rama judicial,Rama judicial,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,03,A ÓRGANOS DEL PGN,01,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,999,Funcionamiento
994027522.0,270104,2701,27,RAMA JUDICIAL - CONSEJO DE ESTADO,Rama judicial,Rama judicial,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),012,Funcionamiento
46830380247.0,270105,2701,27,RAMA JUDICIAL - CORTE CONSTITUCIONAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,01,,,Funcionamiento
23855818118.0,270105,2701,27,RAMA JUDICIAL - CORTE CONSTITUCIONAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
34241529196.0,270105,2701,27,RAMA JUDICIAL - CORTE CONSTITUCIONAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
5848659532.0,270105,2701,27,RAMA JUDICIAL - CORTE CONSTITUCIONAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,04,,,Funcionamiento
504962109.0,270105,2701,27,RAMA JUDICIAL - CORTE CONSTITUCIONAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,SALARIO,01,,,Funcionamiento
321670575.0,270105,2701,27,RAMA JUDICIAL - CORTE CONSTITUCIONAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
805997213.0,270105,2701,27,RAMA JUDICIAL - CORTE CONSTITUCIONAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
9216772349.0,270105,2701,27,RAMA JUDICIAL - CORTE CONSTITUCIONAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,04,,,Funcionamiento
10355386746.0,270105,2701,27,RAMA JUDICIAL - CORTE CONSTITUCIONAL,Rama judicial,Rama judicial,ADQUISICIÓN DE BIENES  Y SERVICIOS,02,,,,,,,Funcionamiento
30000000.0,270105,2701,27,RAMA JUDICIAL - CORTE CONSTITUCIONAL,Rama judicial,Rama judicial,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,03,A ÓRGANOS DEL PGN,01,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,999,Funcionamiento
555943861.0,270105,2701,27,RAMA JUDICIAL - CORTE CONSTITUCIONAL,Rama judicial,Rama judicial,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),012,Funcionamiento
2689738507818.0,270108,2701,27,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,01,,,Funcionamiento
1480426135561.0,270108,2701,27,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
1986254913728.0,270108,2701,27,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
495166642777.0,270108,2701,27,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,04,,,Funcionamiento
16005078579.0,270108,2701,27,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,SALARIO,01,,,Funcionamiento
8395236002.0,270108,2701,27,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
12557441739.0,270108,2701,27,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
112311259820.0,270108,2701,27,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,04,,,Funcionamiento
525865237530.0,270108,2701,27,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Rama judicial,Rama judicial,ADQUISICIÓN DE BIENES  Y SERVICIOS,02,,,,,,,Funcionamiento
1814878527.0,270108,2701,27,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Rama judicial,Rama judicial,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,03,A ÓRGANOS DEL PGN,01,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,999,Funcionamiento
20993214082.0,270108,2701,27,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Rama judicial,Rama judicial,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),012,Funcionamiento
15792644169.0,270108,2701,27,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Rama judicial,Rama judicial,DISMINUCIÓN DE PASIVOS,07,CESANTÍAS,01,,,,,Funcionamiento
6654680000.0,270108,2701,27,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Rama judicial,Rama judicial,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,IMPUESTOS ,01,,,,,Funcionamiento
138432930042.0,270109,2701,27,COMISIÓN NACIONAL DE DISCIPLINA JUDICIAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,01,,,Funcionamiento
62924200456.0,270109,2701,27,COMISIÓN NACIONAL DE DISCIPLINA JUDICIAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
87576052973.0,270109,2701,27,COMISIÓN NACIONAL DE DISCIPLINA JUDICIAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
1494885302.0,270109,2701,27,COMISIÓN NACIONAL DE DISCIPLINA JUDICIAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,04,,,Funcionamiento
10019216.0,270109,2701,27,COMISIÓN NACIONAL DE DISCIPLINA JUDICIAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,SALARIO,01,,,Funcionamiento
190365100.0,270109,2701,27,COMISIÓN NACIONAL DE DISCIPLINA JUDICIAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
174620618.0,270109,2701,27,COMISIÓN NACIONAL DE DISCIPLINA JUDICIAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
7757735651.0,270109,2701,27,COMISIÓN NACIONAL DE DISCIPLINA JUDICIAL,Rama judicial,Rama judicial,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,04,,,Funcionamiento
31826181488.0,270109,2701,27,COMISIÓN NACIONAL DE DISCIPLINA JUDICIAL,Rama judicial,Rama judicial,ADQUISICIÓN DE BIENES  Y SERVICIOS,02,,,,,,,Funcionamiento
57252662.0,270109,2701,27,COMISIÓN NACIONAL DE DISCIPLINA JUDICIAL,Rama judicial,Rama judicial,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,03,A ÓRGANOS DEL PGN,01,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,999,Funcionamiento
1431316541.0,270109,2701,27,COMISIÓN NACIONAL DE DISCIPLINA JUDICIAL,Rama judicial,Rama judicial,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),012,Funcionamiento
204380440.0,270109,2701,27,COMISIÓN NACIONAL DE DISCIPLINA JUDICIAL,Rama judicial,Rama judicial,DISMINUCIÓN DE PASIVOS,07,CESANTÍAS,01,,,,,Funcionamiento
27005170.0,270109,2701,27,COMISIÓN NACIONAL DE DISCIPLINA JUDICIAL,Rama judicial,Rama judicial,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,IMPUESTOS ,01,,,,,Funcionamiento
718116286030.0,280101,2801,28,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Registraduría,Registraduría nacional del estado civil,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,01,,,Funcionamiento
188417306085.0,280101,2801,28,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Registraduría,Registraduría nacional del estado civil,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
111586761129.0,280101,2801,28,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Registraduría,Registraduría nacional del estado civil,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
204740348746.0,280101,2801,28,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Registraduría,Registraduría nacional del estado civil,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,SALARIO,01,,,Funcionamiento
53566029861.0,280101,2801,28,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Registraduría,Registraduría nacional del estado civil,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
11128527286.0,280101,2801,28,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Registraduría,Registraduría nacional del estado civil,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
1354146254192.0,280101,2801,28,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Registraduría,Registraduría nacional del estado civil,ADQUISICIÓN DE BIENES  Y SERVICIOS,02,,,,,,,Funcionamiento
1283187292.0,280101,2801,28,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Registraduría,Registraduría nacional del estado civil,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,CUOTAS PARTES PENSIONALES (DE PENSIONES),002,Funcionamiento
1689830615.0,280101,2801,28,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Registraduría,Registraduría nacional del estado civil,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),012,Funcionamiento
4588224245.0,280101,2801,28,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Registraduría,Registraduría nacional del estado civil,TRANSFERENCIAS CORRIENTES,03,SENTENCIAS Y CONCILIACIONES,10,,,,,Funcionamiento
86297511754.0,280101,2801,28,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Registraduría,Registraduría nacional del estado civil,DISMINUCIÓN DE PASIVOS,07,CESANTÍAS,01,,,,,Funcionamiento
799905210.0,280101,2801,28,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Registraduría,Registraduría nacional del estado civil,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,IMPUESTOS ,01,,,,,Funcionamiento
5601140000.0,280101,2801,28,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Registraduría,Registraduría nacional del estado civil,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,CONTRIBUCIONES,04,CUOTA DE FISCALIZACIÓN Y AUDITAJE,01,,,Funcionamiento
337729416.0,280101,2801,28,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Registraduría,Registraduría nacional del estado civil,SERVICIO DE LA DEUDA PÚBLICA INTERNA,10,FONDO DE CONTINGENCIAS,04,APORTES AL FONDO DE CONTINGENCIAS,01,,,Deuda
117153520765.0,280101,2801,28,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Registraduría,Registraduría nacional del estado civil,,,,,,,,,Inversión
71541955882.0,280200,2802,28,FONDO ROTATORIO DE LA REGISTRADURIA,Registraduría,Fondo rotatorio de la registraduría,ADQUISICIÓN DE BIENES  Y SERVICIOS,02,,,,,,,Funcionamiento
311570390.0,280200,2802,28,FONDO ROTATORIO DE LA REGISTRADURIA,Registraduría,Fondo rotatorio de la registraduría,TRANSFERENCIAS CORRIENTES,03,SENTENCIAS Y CONCILIACIONES,10,,,,,Funcionamiento
2024500000.0,280200,2802,28,FONDO ROTATORIO DE LA REGISTRADURIA,Registraduría,Fondo rotatorio de la registraduría,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,IMPUESTOS ,01,,,,,Funcionamiento
328224082.0,280200,2802,28,FONDO ROTATORIO DE LA REGISTRADURIA,Registraduría,Fondo rotatorio de la registraduría,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,CONTRIBUCIONES,04,CUOTA DE FISCALIZACIÓN Y AUDITAJE,01,,,Funcionamiento
37931694.0,280200,2802,28,FONDO ROTATORIO DE LA REGISTRADURIA,Registraduría,Fondo rotatorio de la registraduría,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,CONTRIBUCIONES,04,CONTRIBUCIÓN NACIONAL DE VALORIZACIÓN,03,,,Funcionamiento
10928000.0,280200,2802,28,FONDO ROTATORIO DE LA REGISTRADURIA,Registraduría,Fondo rotatorio de la registraduría,SERVICIO DE LA DEUDA PÚBLICA INTERNA,10,FONDO DE CONTINGENCIAS,04,APORTES AL FONDO DE CONTINGENCIAS,01,,,Deuda
8078037917.0,280200,2802,28,FONDO ROTATORIO DE LA REGISTRADURIA,Registraduría,Fondo rotatorio de la registraduría,,,,,,,,,Inversión
185934786894.0,280200,2802,28,FONDO ROTATORIO DE LA REGISTRADURIA,Registraduría,Fondo rotatorio de la registraduría,,,,,,,,,Inversión
100500000.0,280300,2803,28,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,Registraduría,Fondo social de vivienda de la registraduría nacional del estado civil,ADQUISICIÓN DE BIENES  Y SERVICIOS,02,,,,,,,Funcionamiento
30000000.0,280300,2803,28,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,Registraduría,Fondo social de vivienda de la registraduría nacional del estado civil,TRANSFERENCIAS CORRIENTES,03,SENTENCIAS Y CONCILIACIONES,10,,,,,Funcionamiento
14517380447.0,280300,2803,28,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,Registraduría,Fondo social de vivienda de la registraduría nacional del estado civil,ADQUISICIÓN DE ACTIVOS FINANCIEROS,06,CONCESIÓN DE PRÉSTAMOS,01,A PERSONAS NATURALES,04,PRÉSTAMOS DIRECTOS (DECRETO LEY 1010/2000),001,Funcionamiento
37500000.0,280300,2803,28,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,Registraduría,Fondo social de vivienda de la registraduría nacional del estado civil,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",08,CONTRIBUCIONES,04,CUOTA DE FISCALIZACIÓN Y AUDITAJE,01,,,Funcionamiento
28298967132.0,280400,2804,28,CONSEJO NACIONAL ELECTORAL- CNE,Registraduría,Consejo nacional electoral- cne,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,01,,,Funcionamiento
7570639202.0,280400,2804,28,CONSEJO NACIONAL ELECTORAL- CNE,Registraduría,Consejo nacional electoral- cne,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
8988467900.0,280400,2804,28,CONSEJO NACIONAL ELECTORAL- CNE,Registraduría,Consejo nacional electoral- cne,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
20692265442.0,280400,2804,28,CONSEJO NACIONAL ELECTORAL- CNE,Registraduría,Consejo nacional electoral- cne,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,SALARIO,01,,,Funcionamiento
5410711000.0,280400,2804,28,CONSEJO NACIONAL ELECTORAL- CNE,Registraduría,Consejo nacional electoral- cne,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,02,,,Funcionamiento
1094224763.0,280400,2804,28,CONSEJO NACIONAL ELECTORAL- CNE,Registraduría,Consejo nacional electoral- cne,GASTOS DE PERSONAL,01,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,03,,,Funcionamiento
11587853142.0,280400,2804,28,CONSEJO NACIONAL ELECTORAL- CNE,Registraduría,Consejo nacional electoral- cne,ADQUISICIÓN DE BIENES  Y SERVICIOS,02,,,,,,,Funcionamiento
335318279.0,280400,2804,28,CONSEJO NACIONAL ELECTORAL- CNE,Registraduría,Consejo nacional electoral- cne,TRANSFERENCIAS CORRIENTES,03,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,04,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,02,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),012,Funcionamiento
