Cuenta,Subcuenta,Objeto,Ordinal,TOTAL,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Unidad,Código de unidad,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,Año,Indice_base_2025,TOTAL_const
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,A LA COMISIÓN DE REGULACIÓN DE COMUNICACIONES - CRC.  ARTICULO 20 LEY 1978 DE 2019,2854004000.0,2306,Funcionamiento,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,03,03,01,004,2024,94.33962264150942,3025244240.0000005
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,TRANSFERIR A LA AGENCIA NACIONAL DEL ESPECTRO ARTICULO 31 LEY 1341 DE 2009 Y ARTICULO 6O. DEL DECRETO 4169 DE 2011,47301000000.0,2306,Funcionamiento,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,03,03,01,011,2024,94.33962264150942,50139060000.00001
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,TRANSFERIR A LA SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO DECRETOS 1130 Y 1620 DE 1999 Y 2003.  LEYES 1341 Y 1369 DE 2009,5324155000.0,2306,Funcionamiento,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,03,03,01,012,2024,94.33962264150942,5643604300.000001
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,APOYO A ACTIVIDADES DEL MINTIC. ART 22 LEY 1978 DE 2019,120086000000.0,2306,Funcionamiento,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,03,03,01,083,2024,94.33962264150942,127291160000.00002
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,COMPUTADORES PARA EDUCAR - CPE (ART. 39 LEY  1341 DE 2009),179913992000.0,2306,Funcionamiento,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,03,03,01,088,2024,94.33962264150942,190708831520.00003
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,10584258108.0,2306,Funcionamiento,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,03,03,01,999,2024,94.33962264150942,11219313594.48
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,PLANES COMPLEMENTARIOS DE SALUD (NO DE PENSIONES),11411443000.0,2306,Funcionamiento,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,03,04,02,029,2024,94.33962264150942,12096129580.000002
TRANSFERENCIAS CORRIENTES,SENTENCIAS Y CONCILIACIONES,,,339314000.0,2306,Funcionamiento,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,03,10,,,2024,94.33962264150942,359672840.00000006
TRANSFERENCIAS CORRIENTES,A EMPRESAS DIFERENTE DE SUBVENCIONES,INFORMACIÓN Y COMUNICACIONES,TRANSFERIR AL OPERADOR OFICIAL DE LOS SERVICIOS DE FRANQUICIA POSTAL Y TELEGRÁFICA,17198765000.0,2306,Funcionamiento,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,03,11,07,001,2024,94.33962264150942,18230690900.0
TRANSFERENCIAS CORRIENTES,A EMPRESAS DIFERENTE DE SUBVENCIONES,INFORMACIÓN Y COMUNICACIONES,TRANSFERENCIA  PARA FINANCIAMIENTO DEL SERVICIO POSTAL UNIVERSAL ,18000000000.0,2306,Funcionamiento,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,03,11,07,002,2024,94.33962264150942,19080000000.000004
TRANSFERENCIAS CORRIENTES,A EMPRESAS DIFERENTE DE SUBVENCIONES,INFORMACIÓN Y COMUNICACIONES,A RADIO TELEVISIÓN NACIONAL DE COLOMBIA (RTVC) ARTÍCULO 45 LEY 1978 DE 2019,157000805000.0,2306,Funcionamiento,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,03,11,07,003,2024,94.33962264150942,166420853300.00003
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,249152000.0,2306,Funcionamiento,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,08,01,,,2024,94.33962264150942,264101120.00000003
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,5068254000.0,2306,Funcionamiento,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,08,04,01,,2024,94.33962264150942,5372349240.000001
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,16355876000.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,01,01,01,,2024,94.33962264150942,17337228560.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,5948230000.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,01,01,02,,2024,94.33962264150942,6305123800.000001
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,1963209000.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,01,01,03,,2024,94.33962264150942,2081001540.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,,2270141554.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,01,01,04,,2024,94.33962264150942,2406350047.24
ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,1963059000.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,02,,,,2024,94.33962264150942,2080842540.0
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,5700781000.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,03,03,01,999,2024,94.33962264150942,6042827860.000001
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),55650000.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,03,04,02,012,2024,94.33962264150942,58989000.00000001
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,81941000.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,08,01,,,2024,94.33962264150942,86857460.00000001
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,127933300.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,08,04,01,,2024,94.33962264150942,135609298.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,10057287000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,01,01,01,,2024,94.33962264150942,10660724220.000002
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,3672306000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,01,01,02,,2024,94.33962264150942,3892644360.000001
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,919935000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,01,01,03,,2024,94.33962264150942,975131100.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,,1499935000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,01,01,04,,2024,94.33962264150942,1589931100.0000002
ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,3598705000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,02,,,,2024,94.33962264150942,3814627300.000001
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,183929368.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,03,03,01,999,2024,94.33962264150942,194965130.08
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),61903000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,03,04,02,012,2024,94.33962264150942,65617180.00000001
TRANSFERENCIAS CORRIENTES,SENTENCIAS Y CONCILIACIONES,,,112560000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,03,10,,,2024,94.33962264150942,119313600.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,90497000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,08,01,,,2024,94.33962264150942,95926820.0
ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,20253509110.0,2311,Funcionamiento,Computadores para educar (cpe),23,Tecnologías de la información y las comunicaciones,,,02,,,,2024,94.33962264150942,21468719656.6
TRANSFERENCIAS CORRIENTES,SENTENCIAS Y CONCILIACIONES,,,1600000000.0,2311,Funcionamiento,Computadores para educar (cpe),23,Tecnologías de la información y las comunicaciones,,,03,10,,,2024,94.33962264150942,1696000000.0000002
GASTOS DE COMERCIALIZACIÓN Y PRODUCCIÓN,,,,1086654417.0,2311,Funcionamiento,Computadores para educar (cpe),23,Tecnologías de la información y las comunicaciones,,,05,,,,2024,94.33962264150942,1151853682.0200002
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,250097000.0,2311,Funcionamiento,Computadores para educar (cpe),23,Tecnologías de la información y las comunicaciones,,,08,04,01,,2024,94.33962264150942,265102820.00000003
ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,3919149343.0,2312,Funcionamiento,Corporación agencia nacional de gobierno digital - and,23,Tecnologías de la información y las comunicaciones,,,02,,,,2024,94.33962264150942,4154298303.58
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),40000000.0,2312,Funcionamiento,Corporación agencia nacional de gobierno digital - and,23,Tecnologías de la información y las comunicaciones,,,03,04,02,012,2024,94.33962264150942,42400000.00000001
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,541102495.0,2312,Funcionamiento,Corporación agencia nacional de gobierno digital - and,23,Tecnologías de la información y las comunicaciones,,,08,01,,,2024,94.33962264150942,573568644.7
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,106853080.0,2312,Funcionamiento,Corporación agencia nacional de gobierno digital - and,23,Tecnologías de la información y las comunicaciones,,,08,04,01,,2024,94.33962264150942,113264264.8
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,33015780000.0,2401,Funcionamiento,Ministerio de transporte,24,Transporte,,,01,01,01,,2024,94.33962264150942,34996726800.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,11231949000.0,2401,Funcionamiento,Ministerio de transporte,24,Transporte,,,01,01,02,,2024,94.33962264150942,11905865940.000002
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,3000174000.0,2401,Funcionamiento,Ministerio de transporte,24,Transporte,,,01,01,03,,2024,94.33962264150942,3180184440.0000005
ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,32103725000.0,2401,Funcionamiento,Ministerio de transporte,24,Transporte,,,02,,,,2024,94.33962264150942,34029948500.000004
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,4000000000.0,2401,Funcionamiento,Ministerio de transporte,24,Transporte,,,03,03,01,999,2024,94.33962264150942,4240000000.000001
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,MESADAS PENSIONALES (DE PENSIONES),72453000.0,2401,Funcionamiento,Ministerio de transporte,24,Transporte,,,03,04,02,001,2024,94.33962264150942,76800180.00000001
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,CUOTAS PARTES PENSIONALES (DE PENSIONES),19710000.0,2401,Funcionamiento,Ministerio de transporte,24,Transporte,,,03,04,02,002,2024,94.33962264150942,20892600.000000004
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),60000000.0,2401,Funcionamiento,Ministerio de transporte,24,Transporte,,,03,04,02,012,2024,94.33962264150942,63600000.00000001
TRANSFERENCIAS CORRIENTES,SENTENCIAS Y CONCILIACIONES,,,6253898865.0,2401,Funcionamiento,Ministerio de transporte,24,Transporte,,,03,10,,,2024,94.33962264150942,6629132796.900001
TRANSFERENCIAS CORRIENTES,A EMPRESAS DIFERENTE DE SUBVENCIONES,"DISTRIBUCIÓN DE AGUA; EVACUACIÓN Y TRATAMIENTO DE AGUAS RESIDUALES, GESTIÓN DE DESECHOS Y ACTIVIDADES",TRANSFERENCIA A LA CORPORACIÓN AUTÓNOMA REGIONAL DEL RÍO GRANDE DE LA MAGDALENA - CORMAGDALENA,231713182000.0,2401,Funcionamiento,Ministerio de transporte,24,Transporte,,,03,11,10,001,2024,94.33962264150942,245615972920.00003
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,1337455000.0,2401,Funcionamiento,Ministerio de transporte,24,Transporte,,,08,01,,,2024,94.33962264150942,1417702300.0000002
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,990279000.0,2401,Funcionamiento,Ministerio de transporte,24,Transporte,,,08,04,01,,2024,94.33962264150942,1049695740.0
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,75408814000.0,2402,Funcionamiento,Instituto nacional de vías,24,Transporte,,,01,01,01,,2024,94.33962264150942,79933342840.00002
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,25136272000.0,2402,Funcionamiento,Instituto nacional de vías,24,Transporte,,,01,01,02,,2024,94.33962264150942,26644448320.000004
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,8743051000.0,2402,Funcionamiento,Instituto nacional de vías,24,Transporte,,,01,01,03,,2024,94.33962264150942,9267634060.000002
ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,50899164000.0,2402,Funcionamiento,Instituto nacional de vías,24,Transporte,,,02,,,,2024,94.33962264150942,53953113840.00001
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,23000000000.0,2402,Funcionamiento,Instituto nacional de vías,24,Transporte,,,03,03,01,999,2024,94.33962264150942,24380000000.000004
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),406835000.0,2402,Funcionamiento,Instituto nacional de vías,24,Transporte,,,03,04,02,012,2024,94.33962264150942,431245100.00000006
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,PROGRAMA DE SALUD OCUPACIONAL (NO DE PENSIONES),401720000.0,2402,Funcionamiento,Instituto nacional de vías,24,Transporte,,,03,04,02,036,2024,94.33962264150942,425823200.00000006
TRANSFERENCIAS CORRIENTES,SENTENCIAS Y CONCILIACIONES,,,5010162986.0,2402,Funcionamiento,Instituto nacional de vías,24,Transporte,,,03,10,,,2024,94.33962264150942,5310772765.160001
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,7475108000.0,2402,Funcionamiento,Instituto nacional de vías,24,Transporte,,,08,01,,,2024,94.33962264150942,7923614480.000001
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",TASAS Y DERECHOS ADMINISTRATIVOS,,,1726000.0,2402,Funcionamiento,Instituto nacional de vías,24,Transporte,,,08,03,,,2024,94.33962264150942,1829560.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,13517211000.0,2402,Funcionamiento,Instituto nacional de vías,24,Transporte,,,08,04,01,,2024,94.33962264150942,14328243660.000002
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CONTRIBUCIÓN DE VALORIZACIÓN MUNICIPAL,,3171900000.0,2402,Funcionamiento,Instituto nacional de vías,24,Transporte,,,08,04,04,,2024,94.33962264150942,3362214000.0000005
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA","MULTAS, SANCIONES E INTERESES DE MORA",,,3060000.0,2402,Funcionamiento,Instituto nacional de vías,24,Transporte,,,08,05,,,2024,94.33962264150942,3243600.0000000005
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,314000048000.0,2412,Funcionamiento,Unidad administrativa especial de la aeronáutica civil,24,Transporte,,,01,01,01,,2024,94.33962264150942,332840050880.00006
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,125858295000.0,2412,Funcionamiento,Unidad administrativa especial de la aeronáutica civil,24,Transporte,,,01,01,02,,2024,94.33962264150942,133409792700.00002
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,101753384000.0,2412,Funcionamiento,Unidad administrativa especial de la aeronáutica civil,24,Transporte,,,01,01,03,,2024,94.33962264150942,107858587040.00002
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,,56869231000.0,2412,Funcionamiento,Unidad administrativa especial de la aeronáutica civil,24,Transporte,,,01,01,04,,2024,94.33962264150942,60281384860.00001
ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,80518592000.0,2412,Funcionamiento,Unidad administrativa especial de la aeronáutica civil,24,Transporte,,,02,,,,2024,94.33962264150942,85349707520.00002
TRANSFERENCIAS CORRIENTES,A GOBIERNOS Y ORGANIZACIONES INTERNACIONALES,A ORGANIZACIONES INTERNACIONALES ,,1124006000.0,2412,Funcionamiento,Unidad administrativa especial de la aeronáutica civil,24,Transporte,,,03,02,02,,2024,94.33962264150942,1191446360.0000002
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,73295737000.0,2412,Funcionamiento,Unidad administrativa especial de la aeronáutica civil,24,Transporte,,,03,03,01,999,2024,94.33962264150942,77693481220.00002
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,MESADAS PENSIONALES (DE PENSIONES),300000000.0,2412,Funcionamiento,Unidad administrativa especial de la aeronáutica civil,24,Transporte,,,03,04,02,001,2024,94.33962264150942,318000000.00000006
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),2240197000.0,2412,Funcionamiento,Unidad administrativa especial de la aeronáutica civil,24,Transporte,,,03,04,02,012,2024,94.33962264150942,2374608820.0000005
TRANSFERENCIAS CORRIENTES,SENTENCIAS Y CONCILIACIONES,,,10000000000.0,2412,Funcionamiento,Unidad administrativa especial de la aeronáutica civil,24,Transporte,,,03,10,,,2024,94.33962264150942,10600000000.000002
GASTOS DE COMERCIALIZACIÓN Y PRODUCCIÓN,,,,34376481000.0,2412,Funcionamiento,Unidad administrativa especial de la aeronáutica civil,24,Transporte,,,05,,,,2024,94.33962264150942,36439069860.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,191985000.0,2412,Funcionamiento,Unidad administrativa especial de la aeronáutica civil,24,Transporte,,,08,01,,,2024,94.33962264150942,203504100.00000003
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,4564109000.0,2412,Funcionamiento,Unidad administrativa especial de la aeronáutica civil,24,Transporte,,,08,04,01,,2024,94.33962264150942,4837955540.000001
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CONTRIBUCIÓN – SUPERINTENDENCIA DE VIGILANCIA Y SEGURIDAD PRIVADA,,7813000.0,2412,Funcionamiento,Unidad administrativa especial de la aeronáutica civil,24,Transporte,,,08,04,06,,2024,94.33962264150942,8281780.000000001
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA","MULTAS, SANCIONES E INTERESES DE MORA",,,590466000.0,2412,Funcionamiento,Unidad administrativa especial de la aeronáutica civil,24,Transporte,,,08,05,,,2024,94.33962264150942,625893960.0000001
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,46310619000.0,2413,Funcionamiento,Agencia nacional de infraestructura,24,Transporte,,,01,01,01,,2024,94.33962264150942,49089256140.00001
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,16155620000.0,2413,Funcionamiento,Agencia nacional de infraestructura,24,Transporte,,,01,01,02,,2024,94.33962264150942,17124957200.000002
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,5485571000.0,2413,Funcionamiento,Agencia nacional de infraestructura,24,Transporte,,,01,01,03,,2024,94.33962264150942,5814705260.000001
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,,7134940000.0,2413,Funcionamiento,Agencia nacional de infraestructura,24,Transporte,,,01,01,04,,2024,94.33962264150942,7563036400.000001
ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,22397242000.0,2413,Funcionamiento,Agencia nacional de infraestructura,24,Transporte,,,02,,,,2024,94.33962264150942,23741076520.000004
TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A ÓRGANOS DEL PGN,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,5423125092.0,2413,Funcionamiento,Agencia nacional de infraestructura,24,Transporte,,,03,03,01,999,2024,94.33962264150942,5748512597.52
TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),215720000.0,2413,Funcionamiento,Agencia nacional de infraestructura,24,Transporte,,,03,04,02,012,2024,94.33962264150942,228663200.00000003
TRANSFERENCIAS CORRIENTES,SENTENCIAS Y CONCILIACIONES,,,10647256000.0,2413,Funcionamiento,Agencia nacional de infraestructura,24,Transporte,,,03,10,,,2024,94.33962264150942,11286091360.000002
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,16069012000.0,2413,Funcionamiento,Agencia nacional de infraestructura,24,Transporte,,,08,04,01,,2024,94.33962264150942,17033152720.000002
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,9883547000.0,2414,Funcionamiento,Unidad de planeación del sector de infraestructura de transporte,24,Transporte,,,01,01,01,,2024,94.33962264150942,10476559820.000002
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,3410038000.0,2414,Funcionamiento,Unidad de planeación del sector de infraestructura de transporte,24,Transporte,,,01,01,02,,2024,94.33962264150942,3614640280.000001
GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,1522366000.0,2414,Funcionamiento,Unidad de planeación del sector de infraestructura de transporte,24,Transporte,,,01,01,03,,2024,94.33962264150942,1613707960.0000002
