Cuenta,Subcuenta,Objeto,Ordinal,TOTAL,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Unidad,Código de unidad,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,Año,Indice_base_2025,TOTAL_const
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,1109786000.0,1913,Funcionamiento,Fondo de previsión social del congreso,19,Salud y protección social,,,1.0,1.0,2.0,,2024,94.33962264150942,1176373160.0000002
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,756866000.0,1913,Funcionamiento,Fondo de previsión social del congreso,19,Salud y protección social,,,1.0,1.0,3.0,,2024,94.33962264150942,802277960.0000001
Adquisición de bienes  y servicios,,,,3770628000.0,1913,Funcionamiento,Fondo de previsión social del congreso,19,Salud y protección social,,,2.0,,,,2024,94.33962264150942,3996865680.000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),371630137000.0,1913,Funcionamiento,Fondo de previsión social del congreso,19,Salud y protección social,,,3.0,4.0,2.0,001,2024,94.33962264150942,393927945220.00006
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Cuotas partes pensionales (de pensiones),2250470000.0,1913,Funcionamiento,Fondo de previsión social del congreso,19,Salud y protección social,,,3.0,4.0,2.0,002,2024,94.33962264150942,2385498200.0000005
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Bonos pensionales (de pensiones),7580121000.0,1913,Funcionamiento,Fondo de previsión social del congreso,19,Salud y protección social,,,3.0,4.0,2.0,004,2024,94.33962264150942,8034928260.000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),112028000.0,1913,Funcionamiento,Fondo de previsión social del congreso,19,Salud y protección social,,,3.0,4.0,2.0,012,2024,94.33962264150942,118749680.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Bienestar social del pensionado (otras prestaciones de jubilación),97749000.0,1913,Funcionamiento,Fondo de previsión social del congreso,19,Salud y protección social,,,3.0,4.0,2.0,017,2024,94.33962264150942,103613940.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Auxilio funerario (otras prestaciones de jubilación),268609000.0,1913,Funcionamiento,Fondo de previsión social del congreso,19,Salud y protección social,,,3.0,4.0,2.0,094,2024,94.33962264150942,284725540.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Indemnización sustitutiva (otras prestaciones de jubilación),1493805000.0,1913,Funcionamiento,Fondo de previsión social del congreso,19,Salud y protección social,,,3.0,4.0,2.0,095,2024,94.33962264150942,1583433300.0000002
Transferencias corrientes,Sentencias y conciliaciones,,,6497592000.0,1913,Funcionamiento,Fondo de previsión social del congreso,19,Salud y protección social,,,3.0,10.0,,,2024,94.33962264150942,6887447520.000001
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,21683000.0,1913,Funcionamiento,Fondo de previsión social del congreso,19,Salud y protección social,,,8.0,1.0,,,2024,94.33962264150942,22983980.000000004
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Contribución - superintendencia financiera de colombia,,46201000.0,1913,Funcionamiento,Fondo de previsión social del congreso,19,Salud y protección social,,,8.0,4.0,2.0,,2024,94.33962264150942,48973060.00000001
Disminución de pasivos,Cesantías,,,7707701000.0,1913,Funcionamiento,Fondo de previsión social del congreso,19,Salud y protección social,,,7.0,1.0,,,2024,94.33962264150942,8170163060.000001
Fortalecimiento de la gestión y dirección del sector salud y protección social,Intersubsectorial salud,"Implementación actualización y automatización de los procesos para el reconocimiento de las prestaciones económicas, la preservación de la información a largo plazo y su diligente acceso  bogotá","2. seguridad humana y justicia social / b. protección de las personas, de las infraestructuras digitales, fortalecimiento de las entidades del estado y garantía en la prestación de sus servicios en el entorno digital",307000000.0,1913,Inversión,Fondo de previsión social del congreso,19,Salud y protección social,,,1999.0,300.0,6.0,20108b,2024,94.33962264150942,325420000.00000006
Gastos de personal,Planta de personal permanente,Salario,,2690874000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,1.0,1.0,1.0,,2024,94.33962264150942,2852326440.0000005
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,978903000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,1.0,1.0,2.0,,2024,94.33962264150942,1037637180.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,490626000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,1.0,1.0,3.0,,2024,94.33962264150942,520063560.00000006
Adquisición de bienes  y servicios,,,,15215100000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,2.0,,,,2024,94.33962264150942,16128006000.000002
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),169001000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,3.0,4.0,2.0,012,2024,94.33962264150942,179141060.00000003
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Promoción y prevención en salud (no de pensiones),699792000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,3.0,4.0,2.0,019,2024,94.33962264150942,741779520.0000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Servicios médicos asistenciales (no de pensiones),144116329000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,3.0,4.0,2.0,020,2024,94.33962264150942,152763308740.00003
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Servicios médicos convencionales (no de pensiones),150000000000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,3.0,4.0,2.0,021,2024,94.33962264150942,159000000000.00003
Transferencias corrientes,Sentencias y conciliaciones,,,16300000000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,3.0,10.0,,,2024,94.33962264150942,17278000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,108048000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,8.0,1.0,,,2024,94.33962264150942,114530880.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Contribución de vigilancia – superintendencia nacional de salud,,113570000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,8.0,4.0,7.0,,2024,94.33962264150942,120384200.0
"Gastos por tributos, multas, sanciones e intereses de mora","Multas, sanciones e intereses de mora",,,120203000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,8.0,5.0,,,2024,94.33962264150942,127415180.0
Gastos de personal,Planta de personal permanente,Salario,,1443672000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,1.0,1.0,1.0,,2024,94.33962264150942,1530292320.0000002
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,524228000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,1.0,1.0,2.0,,2024,94.33962264150942,555681680.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,178658000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,1.0,1.0,3.0,,2024,94.33962264150942,189377480.00000003
Adquisición de bienes  y servicios,,,,17921321000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,2.0,,,,2024,94.33962264150942,18996600260.000004
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,"Gastos de administración de pensiones, nómina, archivo y otras actividades inherentes decreto 4986 de 2007, decreto 2721 de 2008 y decreto 2601 de 2009",1392165000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,3.0,3.0,1.0,070,2024,94.33962264150942,1475694900.0000002
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),387893845000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,3.0,4.0,2.0,001,2024,94.33962264150942,411167475700.00006
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Cuotas partes pensionales (de pensiones),3950000000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,3.0,4.0,2.0,002,2024,94.33962264150942,4187000000.000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Bonos pensionales (de pensiones),4321249000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,3.0,4.0,2.0,004,2024,94.33962264150942,4580523940.000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),6231000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,3.0,4.0,2.0,012,2024,94.33962264150942,6604860.000000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Auxilio funerario (otras prestaciones de jubilación),2000000000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,3.0,4.0,2.0,094,2024,94.33962264150942,2120000000.0
Transferencias corrientes,Sentencias y conciliaciones,,,6874349000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,3.0,10.0,,,2024,94.33962264150942,7286809940.000001
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,804000000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,8.0,1.0,,,2024,94.33962264150942,852240000.0000001
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Contribución de valorización municipal,,8000000.0,1914,Funcionamiento,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,8.0,4.0,4.0,,2024,94.33962264150942,8480000.0
Fortalecimiento de la gestión y dirección del sector salud y protección social,Intersubsectorial salud,Mejoramiento  de la gestión administrativa y tecnológica del fondo de pasivo social de ferrocarriles nacionales de colombia  nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,1500000000.0,1914,Inversión,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,1999.0,300.0,4.0,53105b,2024,94.33962264150942,1590000000.0000002
Fortalecimiento de la gestión y dirección del sector salud y protección social,Intersubsectorial salud,Mejoramiento de la gestión administrativa y tecnológica de la unidad pensiones del fondo de pasivo social de ferrocarriles nacionales de colombia  nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,1180000000.0,1914,Inversión,Fondo pasivo social de ferrocarriles nacionales de colombia,19,Salud y protección social,,,1999.0,300.0,2.0,53105b,2024,94.33962264150942,1250800000.0000002
Gastos de personal,Planta de personal permanente,Salario,,24716400000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,1.0,1.0,1.0,,2024,94.33962264150942,26199384000.000004
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,8740000000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,1.0,1.0,2.0,,2024,94.33962264150942,9264400000.000002
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,4323800000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,1.0,1.0,3.0,,2024,94.33962264150942,4583228000.000001
Adquisición de bienes  y servicios,,,,15491067925.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,2.0,,,,2024,94.33962264150942,16420532000.500002
Transferencias corrientes,A gobiernos y organizaciones internacionales,A organizaciones internacionales,,88900000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,3.0,2.0,2.0,,2024,94.33962264150942,94234000.0
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Transferir a la upme ley 143 de 1994,11327300000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,3.0,3.0,1.0,002,2024,94.33962264150942,12006938000.000002
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - distribución previo concepto dgppn,2473003803.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,3.0,3.0,1.0,999,2024,94.33962264150942,2621384031.1800003
Transferencias corrientes,A entidades del gobierno,A entidades territoriales distintas al sistema general de participaciones,Recursos de oro y platino para los municipios productores decreto 2173 de 1992,94321300000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,3.0,3.0,2.0,011,2024,94.33962264150942,99980578000.00002
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),96148272.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,3.0,4.0,2.0,001,2024,94.33962264150942,101917168.32
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Aportes previsión pensiones vejez jubilados (de pensiones),39100000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,3.0,4.0,2.0,010,2024,94.33962264150942,41446000.00000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),169680000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,3.0,4.0,2.0,012,2024,94.33962264150942,179860800.00000003
Transferencias corrientes,Sentencias y conciliaciones,,,5000000000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,3.0,10.0,,,2024,94.33962264150942,5300000000.000001
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,102500000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,8.0,1.0,,,2024,94.33962264150942,108650000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,12760600000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,8.0,4.0,1.0,,2024,94.33962264150942,13526236000.000002
Gastos de personal,Planta de personal permanente,Salario,,15258200000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,1.0,1.0,1.0,,2024,94.33962264150942,16173692000.000002
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,4919500000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,1.0,1.0,2.0,,2024,94.33962264150942,5214670000.000001
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,4409500000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,1.0,1.0,3.0,,2024,94.33962264150942,4674070000.000001
Gastos de personal,Planta de personal permanente,Otros gastos de personal - distribución previo concepto dgppn,,1807903000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,1.0,1.0,4.0,,2024,94.33962264150942,1916377180.0
Adquisición de bienes  y servicios,,,,4055700000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,2.0,,,,2024,94.33962264150942,4299042000.0
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Fondo empresarial - ley 812 de 2003,2206593000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,3.0,3.0,4.0,063,2024,94.33962264150942,2338988580.0000005
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),107391648.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,3.0,4.0,2.0,012,2024,94.33962264150942,113835146.88
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,86000000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,8.0,1.0,,,2024,94.33962264150942,91160000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,112800000.0,2101,Funcionamiento,Ministerio de minas y energía,21,Minas y energía,,,8.0,4.0,1.0,,2024,94.33962264150942,119568000.0
Servicio de la deuda pública interna,Principal,Otras cuentas por pagar,,3459701283.0,2101,Deuda,Ministerio de minas y energía,21,Minas y energía,,,10.0,1.0,3.0,,2024,94.33962264150942,3667283359.980001
Acceso al servicio público domiciliario de gas combustible,Intersubsectorial minas y energía,Distribución de recursos a usuarios de gas combustible por red de estratos 1 y 2.  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. cierre de brechas energéticas",1207581825092.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2101.0,1900.0,8.0,40301c,2024,94.33962264150942,1280036734597.52
Acceso al servicio público domiciliario de gas combustible,Intersubsectorial minas y energía,"Apoyo a la financiación de proyectos dirigidos al desarrollo de infraestructura, y conexiones para el uso del gas natural a nivel  nacional","4. transformación productiva, internacionalización y acción clímatica / c. cierre de brechas energéticas",34778222229.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2101.0,1900.0,9.0,40301c,2024,94.33962264150942,36864915562.740005
Acceso al servicio público domiciliario de gas combustible,Intersubsectorial minas y energía,Distribución de recursos al consumo en cilindros y proyectos de infraestructura de glp  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. cierre de brechas energéticas",99861441936.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2101.0,1900.0,10.0,40301c,2024,94.33962264150942,105853128452.16
Acceso al servicio público domiciliario de gas combustible,Intersubsectorial minas y energía,Sustitucion de lena por cilindros de glp en hogares de bajos recursos  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. cierre de brechas energéticas",10908748252.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2101.0,1900.0,11.0,40301c,2024,94.33962264150942,11563273147.12
Consolidación productiva del sector de energía eléctrica,Intersubsectorial minas y energía,Distribución de subsidios para usuarios ubicados en zonas especiales del sistema interconectado  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. cierre de brechas energéticas",197997000000.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2102.0,1900.0,8.0,40301c,2024,94.33962264150942,209876820000.00003
Consolidación productiva del sector de energía eléctrica,Intersubsectorial minas y energía,"Formulación e implementación de soluciones energéticas sostenibles, con énfasis en fuentes no convencionales de energía renovable en el territorio  nacional","4. transformación productiva, internacionalización y acción clímatica / c. cierre de brechas energéticas",159314000000.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2102.0,1900.0,9.0,40301c,2024,94.33962264150942,168872840000.00003
Consolidación productiva del sector de energía eléctrica,Intersubsectorial minas y energía,Mejoramiento del servicio de energia electrica en las zonas rurales del territorio  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. cierre de brechas energéticas",176084000000.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2102.0,1900.0,11.0,40301c,2024,94.33962264150942,186649040000.00003
Consolidación productiva del sector de energía eléctrica,Intersubsectorial minas y energía,Mejoramiento del cubrimiento de la demanda no atendida que perciben los usuarios del sin y las zni nacional,"4. transformación productiva, internacionalización y acción clímatica / c. cierre de brechas energéticas",795491366.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2102.0,1900.0,12.0,40301c,2024,94.33962264150942,843220847.96
Consolidación productiva del sector de energía eléctrica,Intersubsectorial minas y energía,Fortalecimiento de la gestion eficiente de la energia y desarrollo de las fuentes no convencionales de energia en el territorio  nacional,"4. transformación productiva, internacionalización y acción clímatica / a. generación de energía a partir de fuentes no convencionales de energía renovable (fncer)",500664143653.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2102.0,1900.0,14.0,40301a,2024,94.33962264150942,530703992272.18005
Consolidación productiva del sector de energía eléctrica,Intersubsectorial minas y energía,Fortalecimiento de la gestion eficiente de la energia y desarrollo de las fuentes no convencionales de energia en el territorio  nacional,"4. transformación productiva, internacionalización y acción clímatica / b. eficiencia energética y del mercado como factor de desarrollo económico",51362189434.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2102.0,1900.0,14.0,40302b,2024,94.33962264150942,54443920800.04001
Consolidación productiva del sector de energía eléctrica,Intersubsectorial minas y energía,Fortalecimiento de la gestion eficiente de la energia y desarrollo de las fuentes no convencionales de energia en el territorio  nacional,"4. transformación productiva, internacionalización y acción clímatica / b. eficiencia energética y del mercado como factor de desarrollo económico",38027000000.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2102.0,1900.0,14.0,40302b,2024,94.33962264150942,40308620000.00001
Consolidación productiva del sector de energía eléctrica,Intersubsectorial minas y energía,Fortalecimiento de la gestion eficiente de la energia y desarrollo de las fuentes no convencionales de energia en el territorio  nacional,"4. transformación productiva, internacionalización y acción clímatica / b. eficiencia energética y del mercado como factor de desarrollo económico",49913000000.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2102.0,1900.0,14.0,40302b,2024,94.33962264150942,52907780000.00001
Consolidación productiva del sector de energía eléctrica,Intersubsectorial minas y energía,Ampliacion de la cobertura del servicio de energia electrica en las zonas no interconectadas â€“ zni en el territorio   nacional,"4. transformación productiva, internacionalización y acción clímatica / c. cierre de brechas energéticas",144570000000.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2102.0,1900.0,15.0,40301c,2024,94.33962264150942,153244200000.00003
Consolidación productiva del sector de energía eléctrica,Intersubsectorial minas y energía,Fortalecimiento de los lineamientos de política pública para lograr la universalización del servicio de energía eléctrica de manera justa y eficiente  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. cierre de brechas energéticas",650000000.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2102.0,1900.0,17.0,40301c,2024,94.33962264150942,689000000.0000001
Consolidación productiva del sector de energía eléctrica,Intersubsectorial minas y energía,Subsidio distribucion de recursos para pagos por menores tarifas sector electrico  nacional,"4. transformación productiva, internacionalización y acción clímatica / c. cierre de brechas energéticas",4222960208885.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2102.0,1900.0,18.0,40301c,2024,94.33962264150942,4476337821418.101
Consolidación productiva del sector hidrocarburos,Intersubsectorial minas y energía,Apoyo para la viabilizacion de las actividades de exploracion y produccion de hidrocarburos a traves de la articulacion institucional de la gestion socio ambiental  nacional,"4. transformación productiva, internacionalización y acción clímatica / b. seguridad y confiabilidad energética",68146875666.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2103.0,1900.0,7.0,40301b,2024,94.33962264150942,72235688205.96
Consolidación productiva del sector hidrocarburos,Intersubsectorial minas y energía,Fortalecimiento promoción del sector energético colombiano en el marco de un escenario nacional e internacional de transición energética  nacional,"4. transformación productiva, internacionalización y acción clímatica / b. eficiencia energética y del mercado como factor de desarrollo económico",7576676250.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2103.0,1900.0,8.0,40302b,2024,94.33962264150942,8031276825.000001
Consolidación productiva del sector hidrocarburos,Intersubsectorial minas y energía,Mejoramiento del comercio legal de combustibles en los municipios considerados como zona de frontera.  nacional,"4. transformación productiva, internacionalización y acción clímatica / b. eficiencia energética y del mercado como factor de desarrollo económico",4850000000.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2103.0,1900.0,9.0,40302b,2024,94.33962264150942,5141000000.000001
Consolidación productiva del sector minero,Intersubsectorial minas y energía,Fortalecimiento de la politica de la mineria de subsistencia en el territorio  nacional,"4. transformación productiva, internacionalización y acción clímatica / a. diversificación productiva asociada a las actividades extractivas",4165561697.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2104.0,1900.0,18.0,40302a,2024,94.33962264150942,4415495398.820001
Consolidación productiva del sector minero,Intersubsectorial minas y energía,Fortalecimiento de la gestion institucional para la implementacion de acciones tendientes a permitir el acceso a la legalidad de la pequena mineria en el territorio  nacional,"4. transformación productiva, internacionalización y acción clímatica / a. diversificación productiva asociada a las actividades extractivas",5210889479.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2104.0,1900.0,19.0,40302a,2024,94.33962264150942,5523542847.740001
Consolidación productiva del sector minero,Intersubsectorial minas y energía,Fortalecimiento de la competitividad internacional de los proyectos mineros a nivel  nacional,"4. transformación productiva, internacionalización y acción clímatica / a. diversificación productiva asociada a las actividades extractivas",8833692000.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2104.0,1900.0,20.0,40302a,2024,94.33962264150942,9363713520.000002
Consolidación productiva del sector minero,Intersubsectorial minas y energía,Implementación de la política nacional de seguridad minera  nacional,"4. transformación productiva, internacionalización y acción clímatica / a. diversificación productiva asociada a las actividades extractivas",7140000000.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2104.0,1900.0,21.0,40302a,2024,94.33962264150942,7568400000.000001
Consolidación productiva del sector minero,Intersubsectorial minas y energía,Generación de alternativas de reconversión productiva para los mineros de subsistencia (artesanales) y pequeños mineros en el territorio nacional   nacional,"4. transformación productiva, internacionalización y acción clímatica / a. diversificación productiva asociada a las actividades extractivas",7803710400.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2104.0,1900.0,22.0,40302a,2024,94.33962264150942,8271933024.000001
Consolidación productiva del sector minero,Intersubsectorial minas y energía,Construcción e implementación de estrategias para el desarrollo de la actividad minera de pequeña escala bajo un modelo de desarrollo colaborativo.  nacional,"4. transformación productiva, internacionalización y acción clímatica / a. diversificación productiva asociada a las actividades extractivas",9700000000.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2104.0,1900.0,23.0,40302a,2024,94.33962264150942,10282000000.000002
Desarrollo ambiental sostenible del sector minero energético,Intersubsectorial minas y energía,Fortalecimiento del relacionamiento territorial para la creacion de valor compartido en el sector minero energetico  nacional,5. convergencia regional / e. capacidades y articulación para la gestión territorial,16799016950.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2105.0,1900.0,11.0,53105e,2024,94.33962264150942,17806957967.0
Desarrollo ambiental sostenible del sector minero energético,Intersubsectorial minas y energía,"Fortalecimiento de las acciones de prevencion, monitoreo y control de la explotacion ilicita de minerales en el territorio  nacional","4. transformación productiva, internacionalización y acción clímatica / a. diversificación productiva asociada a las actividades extractivas",11655000000.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2105.0,1900.0,12.0,40302a,2024,94.33962264150942,12354300000.000002
Desarrollo ambiental sostenible del sector minero energético,Intersubsectorial minas y energía,Fortalecimiento de la competitividad y sostenibilidad del sector minero energetico mediante la incorporacion de procesos de reduccion de riesgo de desastres   nacional,"1. ordenamiento del territorio alrededor del agua y justicia ambiental / b. democratización del conocimiento, la información ambiental y de riesgo de desastres",3573537653.0,2101,Inversión,Ministerio de minas y energía,21,Minas y energía,,,2105.0,1900.0,13.0,10101b,2024,94.33962264150942,3787949912.18
